latitude,longitude,violation_time,violation_type,issue_date
40.56019,-74.091652,17:13,Expired Registration,2022-03-20
40.63546,-74.187311,17:16,Blocking Driveway,2024-07-03
40.645461,-73.754225,08:43,No Standing,2023-08-03
40.891276,-74.17907,23:17,Double Parking,2022-02-21
40.791899,-73.944193,05:26,Expired Meter,2024-09-20
40.616662,-73.818965,07:04,Blocking Driveway,2023-01-20
40.532258,-74.197649,10:40,Parking in No Standing Zone,2024-07-03
40.637113,-74.072764,07:17,No Parking,2023-03-28
40.520516,-73.711862,03:11,Bus Stop,2022-07-04
40.79801,-74.087831,11:44,Expired Registration,2023-02-17
40.858348,-73.950953,05:20,No Standing,2024-02-02
40.556932,-73.80874,19:56,No Standing,2024-09-18
40.687315,-74.187825,22:09,Expired Meter,2022-11-17
40.540203,-73.942004,20:23,Double Parking,2023-01-24
40.77595,-74.025427,11:51,Fire Hydrant,2023-03-15
40.698481,-74.104998,07:19,Parking in No Standing Zone,2023-09-23
40.89447,-74.03198,02:04,Double Parking,2023-02-21
40.89333,-74.166851,09:35,Fire Hydrant,2022-02-24
40.833234,-74.253125,23:08,Fire Hydrant,2023-11-17
40.696534,-73.876322,03:25,No Parking,2024-09-23
40.748689,-73.750188,13:44,Bus Stop,2024-01-23
40.807404,-74.122651,16:43,Expired Registration,2024-11-27
40.496045,-74.008438,16:57,Double Parking,2022-11-25
40.554353,-74.054029,01:27,Fire Hydrant,2022-09-12
40.644278,-74.050546,07:53,Bus Stop,2022-06-22
40.851912,-73.779844,09:16,Double Parking,2023-05-16
40.478384,-73.906462,20:32,No Parking,2023-04-10
40.889169,-73.760464,00:39,Fire Hydrant,2023-01-12
40.622029,-74.06138,05:25,Street Cleaning,2022-06-24
40.481302,-74.01841,16:57,Expired Meter,2022-02-17
40.658199,-73.748946,21:16,Double Parking,2022-03-25
40.684602,-74.049973,17:51,Blocking Driveway,2023-07-06
40.525248,-74.01407,11:47,No Standing,2023-03-05
40.479958,-73.765446,06:18,No Parking,2024-04-04
40.536246,-74.023856,21:12,Fire Hydrant,2023-01-06
40.899859,-73.709938,17:31,Expired Meter,2022-07-16
40.620416,-73.832034,23:53,No Standing,2023-09-24
40.53525,-73.724045,11:32,No Parking,2022-03-05
40.815203,-74.126965,19:47,No Parking,2024-06-14
40.668591,-74.097375,13:15,Expired Registration,2023-02-25
40.544529,-73.97347,03:55,Blocking Driveway,2022-05-25
40.915072,-74.120903,22:50,Parking in No Standing Zone,2023-04-16
40.786044,-73.978446,18:40,Expired Meter,2022-04-28
40.578375,-74.185186,04:27,No Parking,2022-05-07
40.748769,-74.208294,16:19,Double Parking,2022-07-14
40.575025,-74.021051,20:03,Blocking Driveway,2022-09-14
40.525846,-74.05597,07:20,No Parking,2023-12-14
40.557407,-74.258801,06:18,Fire Hydrant,2024-12-11
40.600726,-73.920236,15:23,Street Cleaning,2023-03-09
40.611378,-74.204969,04:21,Street Cleaning,2022-11-18
40.803717,-74.057194,11:15,Blocking Driveway,2024-09-20
40.569857,-74.044532,23:38,Parking in No Standing Zone,2022-03-21
40.495465,-73.718094,22:28,Parking in No Standing Zone,2024-04-07
40.510362,-73.953726,15:48,Double Parking,2023-05-24
40.712272,-74.173243,17:45,Blocking Driveway,2022-04-14
40.869876,-73.834848,14:40,Parking in No Standing Zone,2024-06-12
40.878356,-74.221271,00:10,Expired Registration,2023-09-17
40.59808,-73.718565,01:50,Double Parking,2023-01-19
40.803463,-74.03702,16:04,Expired Meter,2024-09-28
40.670095,-73.974566,19:17,Double Parking,2024-07-13
40.558426,-74.169706,00:56,Bus Stop,2022-10-23
40.677885,-73.863678,07:18,Blocking Driveway,2024-05-10
40.720457,-74.163501,09:02,Expired Meter,2022-09-08
40.892089,-74.103917,01:41,Double Parking,2022-05-28
40.912994,-74.141788,11:40,Expired Registration,2022-01-21
40.905371,-74.077767,23:08,No Standing,2024-09-09
40.872847,-74.094342,00:52,Street Cleaning,2022-11-27
40.573927,-73.719827,17:42,Expired Registration,2022-05-01
40.524256,-73.842438,20:40,Expired Registration,2023-11-09
40.719896,-73.802728,06:37,No Standing,2022-06-09
40.545913,-74.129636,04:57,Fire Hydrant,2024-07-12
40.518643,-74.157688,18:31,Expired Meter,2022-03-07
40.762458,-74.247341,12:43,Expired Registration,2022-03-27
40.560091,-74.178914,20:25,Parking in No Standing Zone,2023-04-15
40.79624,-74.182395,12:24,No Parking,2022-10-04
40.525838,-74.251528,07:49,Parking in No Standing Zone,2024-01-05
40.595222,-73.734705,00:50,Parking in No Standing Zone,2024-01-26
40.716151,-73.801941,04:30,Expired Registration,2024-02-07
40.87023,-73.8035,04:15,No Parking,2023-06-16
40.71666,-74.109672,01:06,Bus Stop,2024-02-01
40.608024,-73.973301,07:01,Double Parking,2023-03-01
40.665425,-74.176761,21:24,Parking in No Standing Zone,2024-05-08
40.693899,-73.705558,11:04,Expired Registration,2022-02-10
40.624306,-74.057692,04:11,No Standing,2022-01-20
40.710918,-73.924097,21:43,Blocking Driveway,2024-07-05
40.752419,-74.09875,21:23,Blocking Driveway,2022-05-16
40.834279,-73.861693,04:49,Expired Meter,2022-01-28
40.618377,-74.040872,02:07,Expired Registration,2024-08-27
40.665565,-73.853088,04:11,No Standing,2022-02-11
40.632618,-73.982987,19:50,Street Cleaning,2023-12-14
40.538245,-73.73167,17:31,Bus Stop,2022-07-14
40.712366,-73.961607,18:45,No Standing,2022-07-03
40.709362,-73.825218,02:15,Street Cleaning,2024-04-23
40.478662,-73.703805,15:08,Parking in No Standing Zone,2022-06-18
40.503626,-74.06392,04:53,Bus Stop,2022-05-15
40.905195,-73.749033,07:03,Expired Meter,2022-04-27
40.529007,-73.870367,00:44,No Standing,2022-07-24
40.641015,-73.867227,15:53,Expired Registration,2024-10-03
40.860584,-74.242235,07:04,No Parking,2023-03-03
40.727954,-73.80448,23:08,Bus Stop,2022-03-16
40.784908,-74.091765,14:50,No Parking,2023-12-11
40.603636,-74.172006,05:32,Expired Meter,2024-01-20
40.482184,-73.793882,22:53,Blocking Driveway,2024-08-18
40.88201,-73.978704,05:17,Parking in No Standing Zone,2024-04-14
40.706965,-73.712733,12:39,No Parking,2022-12-07
40.573763,-74.15647,02:52,Fire Hydrant,2024-09-20
40.687559,-73.894437,01:51,Street Cleaning,2023-07-06
40.762054,-74.150304,11:38,Street Cleaning,2022-02-03
40.489747,-74.101431,06:38,No Parking,2024-02-03
40.810421,-74.086395,01:15,Blocking Driveway,2024-04-21
40.514834,-73.940572,15:02,No Parking,2022-10-26
40.615878,-73.731961,09:25,Bus Stop,2022-06-25
40.563188,-73.839046,22:43,Parking in No Standing Zone,2024-06-05
40.623246,-73.758219,04:01,Expired Registration,2024-02-17
40.82783,-73.992626,04:43,Fire Hydrant,2022-05-06
40.512067,-73.90938,21:41,Expired Meter,2024-04-07
40.815837,-74.169123,19:41,Bus Stop,2024-09-24
40.886886,-74.068351,11:39,No Standing,2022-06-10
40.495014,-73.86088,06:39,Expired Registration,2024-07-08
40.510414,-74.173953,00:09,Blocking Driveway,2024-08-04
40.718249,-73.717749,14:20,Expired Meter,2022-08-04
40.888571,-74.168885,11:05,Parking in No Standing Zone,2023-10-12
40.556278,-73.827817,14:41,Expired Meter,2023-08-09
40.891113,-73.716222,09:25,No Standing,2023-01-12
40.854652,-73.746694,16:54,Expired Registration,2022-08-12
40.89649,-74.050323,14:16,No Parking,2024-07-17
40.750594,-73.899372,17:00,Expired Meter,2024-04-23
40.852917,-74.096708,02:14,No Standing,2022-10-13
40.862205,-73.885246,20:34,Fire Hydrant,2023-08-15
40.525434,-74.158381,13:12,No Standing,2022-07-25
40.622103,-74.081833,22:47,Fire Hydrant,2024-08-07
40.527726,-74.005127,04:40,Double Parking,2024-03-16
40.618346,-74.2416,11:50,No Standing,2024-07-02
40.908162,-74.139862,21:27,Blocking Driveway,2022-01-25
40.588362,-74.16071,12:05,Blocking Driveway,2022-02-09
40.862036,-74.006891,21:57,Blocking Driveway,2023-09-07
40.558431,-74.229074,09:10,Double Parking,2023-06-25
40.631151,-74.024948,05:44,No Standing,2023-09-23
40.633536,-73.871976,19:12,Parking in No Standing Zone,2023-01-18
40.795543,-73.935898,23:47,Street Cleaning,2022-06-22
40.483645,-73.758225,10:07,No Standing,2022-08-28
40.593086,-73.855559,14:40,Expired Registration,2023-03-21
40.520296,-74.136955,17:49,Expired Meter,2022-07-23
40.741935,-74.138344,18:00,Street Cleaning,2022-04-22
40.835626,-74.250054,03:44,Fire Hydrant,2023-09-27
40.763051,-74.004334,17:27,Bus Stop,2023-06-12
40.906186,-74.071474,11:11,Bus Stop,2022-08-14
40.739271,-73.955858,21:44,No Standing,2023-05-28
40.756534,-73.866841,03:05,No Parking,2022-02-26
40.748678,-74.029318,19:59,Bus Stop,2023-12-25
40.521289,-74.010979,09:54,No Standing,2024-01-22
40.570666,-73.825057,06:54,Fire Hydrant,2024-07-04
40.895833,-74.063212,20:45,No Standing,2023-07-27
40.480748,-74.049787,08:56,Blocking Driveway,2022-09-10
40.612716,-73.754777,00:57,No Standing,2023-11-08
40.491783,-74.244436,23:38,Street Cleaning,2023-09-27
40.624907,-73.723217,12:12,Expired Registration,2023-04-18
40.76108,-73.796189,20:24,Expired Meter,2024-07-05
40.654853,-74.081364,03:45,Expired Meter,2022-07-08
40.699374,-73.906314,17:10,Street Cleaning,2023-11-09
40.567096,-74.206993,18:09,No Parking,2023-01-21
40.749487,-73.95535,00:47,Expired Meter,2022-10-13
40.910299,-73.904625,20:57,Double Parking,2023-03-08
40.608105,-73.959962,12:49,Blocking Driveway,2022-12-25
40.767605,-74.105477,20:37,Parking in No Standing Zone,2022-11-01
40.526232,-73.741074,09:16,Expired Meter,2022-02-05
40.51824,-73.982965,03:31,No Parking,2023-04-13
40.659531,-73.987283,21:26,No Standing,2024-02-07
40.869052,-73.905135,09:00,Expired Meter,2023-03-06
40.767785,-73.906441,11:30,Expired Registration,2022-02-11
40.741517,-74.256298,03:12,Expired Registration,2024-12-09
40.49041,-74.246229,11:07,Double Parking,2024-03-07
40.490385,-74.181684,04:17,Blocking Driveway,2022-12-23
40.689389,-73.726531,20:18,Fire Hydrant,2023-12-18
40.805435,-73.982096,08:11,Double Parking,2024-07-07
40.779843,-73.763357,18:50,Expired Registration,2023-07-04
40.61456,-73.815437,14:27,Expired Registration,2024-08-14
40.806264,-73.803261,12:27,Double Parking,2024-02-20
40.727056,-74.050168,05:56,No Parking,2024-02-15
40.899154,-74.117713,20:33,Street Cleaning,2023-05-20
40.652735,-74.195045,05:22,Double Parking,2023-07-26
40.509376,-73.892059,10:07,No Parking,2023-03-25
40.617643,-74.25301,18:50,Street Cleaning,2023-04-15
40.873027,-73.945311,06:33,Double Parking,2023-05-20
40.522705,-74.103754,18:57,No Standing,2024-11-03
40.777674,-74.015951,01:51,Fire Hydrant,2023-04-07
40.696906,-73.705842,14:10,Expired Registration,2023-02-04
40.62129,-74.045198,00:41,Expired Registration,2024-01-10
40.912298,-73.749765,12:02,Bus Stop,2023-03-27
40.881519,-74.237244,15:06,No Standing,2024-01-03
40.795776,-74.10564,17:49,Street Cleaning,2023-07-03
40.694779,-74.2328,15:54,Parking in No Standing Zone,2023-12-15
40.848522,-73.735205,01:52,No Parking,2022-01-08
40.538471,-73.704009,07:10,Parking in No Standing Zone,2024-12-14
40.561548,-73.754998,22:55,No Parking,2023-09-01
40.591715,-73.820552,02:16,Street Cleaning,2022-01-10
40.780223,-73.816818,05:59,Expired Meter,2023-05-23
40.734236,-74.192111,18:56,No Standing,2023-03-25
40.757765,-73.885757,18:30,Fire Hydrant,2024-09-08
40.907189,-74.079248,02:16,Blocking Driveway,2024-08-08
40.79055,-74.061873,23:54,Double Parking,2022-11-21
40.783324,-74.217117,00:42,Double Parking,2023-01-07
40.68348,-74.043967,06:52,Expired Registration,2023-02-11
40.812657,-73.971969,14:41,Expired Meter,2023-05-23
40.850605,-74.200067,12:28,Expired Registration,2022-04-12
40.703427,-73.823302,13:10,Blocking Driveway,2022-02-09
40.896248,-73.936595,03:47,Parking in No Standing Zone,2022-03-15
40.583296,-73.759567,15:42,Bus Stop,2022-05-01
40.676653,-74.110721,13:13,Expired Meter,2024-02-12
40.652128,-74.018385,08:23,Parking in No Standing Zone,2023-01-15
40.499029,-74.045385,06:25,Expired Meter,2023-04-10
40.7389,-73.963233,03:43,No Parking,2023-09-14
40.761921,-73.723323,01:36,Blocking Driveway,2022-02-02
40.582505,-73.961798,22:45,No Standing,2023-04-20
40.649918,-74.202501,15:13,Expired Meter,2024-12-09
40.823277,-74.064877,09:46,No Parking,2023-12-20
40.518886,-73.97794,23:19,Double Parking,2024-10-16
40.552336,-73.878378,14:09,No Parking,2022-03-11
40.770587,-74.02002,02:10,No Parking,2022-03-09
40.738881,-73.717417,07:30,Parking in No Standing Zone,2024-01-16
40.497287,-74.249384,07:33,Bus Stop,2024-05-27
40.551048,-74.177204,23:21,Fire Hydrant,2022-02-10
40.693389,-74.063119,15:16,Street Cleaning,2024-05-22
40.679342,-73.796636,16:49,Expired Registration,2023-12-11
40.690613,-74.108286,00:09,No Standing,2024-12-21
40.854328,-73.890712,00:15,Expired Registration,2022-06-16
40.803594,-73.715323,02:12,No Standing,2023-04-24
40.758571,-73.719701,14:56,Bus Stop,2024-11-18
40.554414,-73.7505,18:26,Blocking Driveway,2023-06-13
40.613564,-74.236137,19:07,No Standing,2024-12-11
40.827506,-73.942506,00:31,Expired Meter,2023-05-04
40.682673,-74.175168,21:10,Blocking Driveway,2023-10-18
40.6917,-74.222999,01:13,Blocking Driveway,2023-01-15
40.840772,-74.190136,13:22,No Parking,2023-05-01
40.499367,-74.182157,17:09,Parking in No Standing Zone,2023-09-22
40.791349,-74.179405,18:58,Parking in No Standing Zone,2024-04-14
40.605411,-74.241145,21:40,No Standing,2023-04-26
40.663412,-73.718889,19:19,Expired Meter,2022-05-10
40.725632,-73.879786,21:49,Double Parking,2023-10-05
40.587459,-74.026506,02:19,Expired Registration,2022-05-10
40.885518,-74.001453,13:06,Expired Meter,2022-07-26
40.709197,-73.871288,11:29,Street Cleaning,2024-11-23
40.66566,-74.024163,17:01,No Standing,2023-08-01
40.516326,-74.180555,16:23,Expired Meter,2023-04-19
40.750716,-73.756319,12:08,No Standing,2023-01-25
40.772369,-74.000529,01:05,No Parking,2024-08-27
40.596331,-73.708125,03:52,Blocking Driveway,2022-06-20
40.726308,-73.873266,18:43,Bus Stop,2022-02-24
40.802868,-74.229478,17:47,Fire Hydrant,2022-09-05
40.537444,-73.759034,20:19,No Parking,2024-03-10
40.832033,-73.910659,00:09,Expired Registration,2022-02-03
40.864732,-73.968675,15:01,Bus Stop,2022-04-04
40.672768,-74.228007,15:11,Double Parking,2022-05-13
40.847925,-73.953648,21:39,Parking in No Standing Zone,2024-11-15
40.667722,-73.903657,23:42,Double Parking,2022-03-27
40.552575,-73.844732,15:18,Blocking Driveway,2024-04-16
40.771249,-73.723256,08:25,No Standing,2023-06-22
40.784507,-74.199131,00:18,Fire Hydrant,2023-07-05
40.53028,-74.041526,20:41,Expired Registration,2024-05-02
40.67306,-73.75174,23:29,Blocking Driveway,2023-03-15
40.481415,-74.17065,11:57,Bus Stop,2024-09-07
40.649353,-74.224033,20:46,Expired Registration,2024-03-12
40.626756,-73.859528,21:19,No Standing,2022-05-26
40.507426,-73.790169,19:42,Expired Meter,2023-07-16
40.730972,-73.740955,04:44,Street Cleaning,2024-09-09
40.736613,-73.934649,12:04,No Parking,2024-10-27
40.490396,-73.849641,03:31,Fire Hydrant,2022-02-22
40.619875,-74.129742,05:46,No Standing,2024-04-04
40.810109,-74.024415,08:07,No Parking,2022-01-20
40.850162,-74.218381,00:59,Expired Meter,2023-10-21
40.618774,-73.868722,18:35,Double Parking,2023-03-21
40.563555,-73.984721,06:47,Expired Meter,2024-05-08
40.668475,-73.963811,00:40,Parking in No Standing Zone,2022-02-19
40.566998,-73.806548,13:36,Bus Stop,2022-06-25
40.857949,-74.068745,20:33,Fire Hydrant,2024-12-24
40.561098,-74.143184,11:39,Bus Stop,2023-09-12
40.853076,-73.811248,12:55,Parking in No Standing Zone,2023-07-21
40.727941,-74.188038,03:31,Double Parking,2024-05-04
40.500061,-73.957101,09:59,Blocking Driveway,2022-04-27
40.649266,-74.059138,17:36,Double Parking,2022-05-03
40.852977,-73.738498,19:03,Bus Stop,2024-05-13
40.784447,-74.197154,00:02,Street Cleaning,2023-05-21
40.662903,-74.147074,17:52,Street Cleaning,2022-03-07
40.884222,-73.888494,02:51,Expired Registration,2022-04-16
40.875483,-73.866283,13:38,Expired Registration,2022-06-03
40.886506,-73.763243,23:02,Parking in No Standing Zone,2023-03-09
40.493071,-73.975501,15:19,Double Parking,2024-06-14
40.486839,-74.228172,12:43,No Parking,2022-09-20
40.720609,-74.229969,13:44,No Standing,2023-12-05
40.71931,-74.194524,11:12,Street Cleaning,2022-10-12
40.669558,-74.226739,00:14,No Standing,2022-02-19
40.806439,-73.762787,00:55,Double Parking,2024-10-02
40.835116,-74.216297,09:02,Street Cleaning,2022-08-06
40.631324,-73.893035,19:25,Fire Hydrant,2022-05-05
40.766868,-73.892263,06:31,Street Cleaning,2022-05-18
40.872541,-73.779311,11:49,Bus Stop,2023-12-10
40.606239,-73.893909,22:34,Bus Stop,2024-05-11
40.523347,-74.065435,15:17,Parking in No Standing Zone,2023-12-20
40.567005,-74.182485,23:35,Double Parking,2024-04-10
40.531434,-73.854092,22:28,Fire Hydrant,2022-01-08
40.89693,-74.247205,18:24,Blocking Driveway,2022-05-09
40.841524,-74.211894,15:01,No Standing,2023-10-13
40.646729,-74.234285,21:27,Bus Stop,2022-07-06
40.500405,-74.088614,19:48,Street Cleaning,2024-06-01
40.883572,-73.752108,00:21,Expired Registration,2024-04-25
40.66848,-74.020228,01:51,Parking in No Standing Zone,2024-12-25
40.72096,-73.726953,17:29,No Standing,2024-05-28
40.72946,-73.941589,12:29,Double Parking,2024-05-06
40.53545,-74.250617,07:49,Bus Stop,2024-05-03
40.607622,-73.940036,11:17,Blocking Driveway,2022-10-09
40.821824,-73.806408,09:36,Street Cleaning,2024-01-04
40.845407,-73.78555,14:00,Fire Hydrant,2023-08-01
40.493689,-74.058681,13:03,Expired Registration,2024-09-07
40.890675,-74.10465,02:28,Expired Meter,2024-09-11
40.590975,-73.819551,07:40,Expired Meter,2023-08-05
40.542066,-73.913852,20:02,Expired Meter,2022-04-04
40.778691,-73.778299,17:45,Double Parking,2024-06-02
40.50417,-73.859881,21:54,Street Cleaning,2023-05-01
40.715302,-74.234108,02:32,Fire Hydrant,2022-06-04
40.527223,-74.215829,11:53,No Standing,2022-06-19
40.508827,-74.020828,10:38,Street Cleaning,2023-03-01
40.624861,-74.031074,09:39,No Parking,2024-06-16
40.54797,-74.234176,03:38,Double Parking,2022-10-01
40.833097,-73.973718,18:45,Street Cleaning,2024-09-26
40.891162,-74.047442,23:09,No Standing,2024-01-22
40.813102,-73.896385,16:36,Bus Stop,2022-04-19
40.800485,-73.957979,01:38,Fire Hydrant,2022-09-26
40.767579,-73.968388,18:18,Double Parking,2023-05-07
40.622087,-73.812695,10:47,Parking in No Standing Zone,2023-04-15
40.782491,-74.010474,11:35,Bus Stop,2023-06-03
40.511051,-74.056685,14:50,No Standing,2023-10-08
40.578542,-73.796596,13:43,Expired Registration,2022-09-08
40.77053,-73.920782,03:05,No Standing,2023-06-11
40.662734,-73.709759,06:57,Expired Meter,2024-08-21
40.863194,-74.250433,17:45,Fire Hydrant,2022-07-09
40.804404,-74.188481,22:10,Parking in No Standing Zone,2022-07-01
40.535673,-73.774774,04:25,Bus Stop,2023-07-12
40.58368,-74.095182,19:39,Parking in No Standing Zone,2023-06-19
40.915018,-74.233826,13:40,Fire Hydrant,2024-06-15
40.803455,-74.01568,23:11,Expired Registration,2023-12-05
40.880774,-73.73581,18:37,Street Cleaning,2022-03-01
40.774054,-74.005714,16:46,Expired Registration,2023-08-06
40.600348,-73.827221,10:03,Expired Registration,2022-05-16
40.705282,-73.965674,10:24,Street Cleaning,2024-07-10
40.810764,-73.726372,06:27,Bus Stop,2022-12-24
40.599888,-73.767677,09:10,Parking in No Standing Zone,2023-02-12
40.604109,-73.987217,08:38,Parking in No Standing Zone,2022-03-10
40.884372,-73.886764,17:53,Bus Stop,2022-02-07
40.809691,-74.243819,06:00,Fire Hydrant,2022-09-18
40.843868,-74.244698,13:46,Fire Hydrant,2022-05-19
40.706697,-73.794799,22:58,Parking in No Standing Zone,2023-02-23
40.673027,-74.017593,04:17,Parking in No Standing Zone,2023-02-28
40.903707,-73.810106,02:20,Expired Meter,2024-04-24
40.700608,-74.104838,21:49,Parking in No Standing Zone,2024-12-17
40.788538,-74.083216,22:50,Bus Stop,2022-07-04
40.617175,-73.788992,20:40,No Parking,2024-11-02
40.585651,-73.93151,08:30,Expired Meter,2022-11-07
40.69068,-74.154565,06:40,Parking in No Standing Zone,2023-05-05
40.895957,-73.780206,13:04,Fire Hydrant,2024-04-01
40.722916,-74.142585,22:16,Expired Registration,2022-01-14
40.644804,-73.932876,16:42,Expired Meter,2024-06-16
40.863847,-73.789405,15:50,No Standing,2023-11-16
40.74057,-73.955495,03:56,Blocking Driveway,2023-02-08
40.662105,-74.009264,03:11,Fire Hydrant,2022-11-14
40.89837,-73.890016,22:08,Fire Hydrant,2023-12-13
40.847221,-73.776378,07:01,Blocking Driveway,2024-07-22
40.59534,-74.13892,10:16,Street Cleaning,2023-01-18
40.658423,-73.807095,01:17,Fire Hydrant,2023-07-09
40.797948,-74.069231,13:14,Expired Registration,2022-05-15
40.862849,-73.959629,19:21,Expired Meter,2024-02-20
40.743704,-74.247971,12:05,Street Cleaning,2024-01-26
40.878963,-73.830665,01:33,Double Parking,2024-02-21
40.636795,-74.148232,22:14,Blocking Driveway,2022-09-13
40.830126,-73.750318,17:46,Double Parking,2023-07-07
40.891194,-74.238945,16:25,Fire Hydrant,2022-09-04
40.496014,-74.100938,22:15,No Parking,2022-04-21
40.597336,-74.190021,04:52,Blocking Driveway,2023-11-13
40.856845,-74.216344,23:26,No Parking,2024-12-23
40.483889,-73.795238,23:37,No Standing,2024-03-04
40.562924,-73.9207,16:47,No Parking,2023-06-14
40.610408,-74.002709,18:30,No Standing,2022-05-21
40.605603,-74.207106,15:18,Bus Stop,2023-09-09
40.700402,-74.045448,11:48,Bus Stop,2023-12-13
40.791958,-74.006417,07:28,Street Cleaning,2024-01-13
40.68729,-74.198231,20:05,Parking in No Standing Zone,2023-06-05
40.724302,-74.143068,02:09,No Standing,2023-10-08
40.748778,-73.994547,07:03,Fire Hydrant,2024-10-25
40.588341,-74.08509,10:44,Expired Registration,2023-03-02
40.740961,-73.772233,17:50,Fire Hydrant,2023-12-07
40.717568,-74.084218,14:45,Fire Hydrant,2024-04-11
40.703853,-73.779371,13:44,Parking in No Standing Zone,2024-02-04
40.642777,-73.836227,03:10,Double Parking,2022-09-24
40.670032,-73.71609,05:40,Bus Stop,2022-07-16
40.691863,-73.840637,00:18,Parking in No Standing Zone,2024-07-13
40.669098,-74.094717,10:39,Street Cleaning,2024-05-17
40.725589,-74.166386,06:51,Expired Registration,2023-09-22
40.896468,-74.051681,14:13,Street Cleaning,2024-05-16
40.8855,-73.856763,22:53,Fire Hydrant,2022-03-17
40.481723,-74.026512,00:19,Double Parking,2022-08-03
40.565118,-74.206667,01:39,Fire Hydrant,2023-06-04
40.739079,-74.221794,11:40,No Parking,2024-09-08
40.885853,-74.105692,09:23,Expired Registration,2023-10-24
40.815028,-73.737102,21:12,Parking in No Standing Zone,2024-09-21
40.73828,-74.201567,08:36,Parking in No Standing Zone,2022-05-06
40.533175,-73.967281,18:49,Expired Registration,2024-07-11
40.743622,-73.719028,15:13,Expired Meter,2024-10-22
40.478576,-74.129576,19:09,Expired Meter,2022-02-26
40.549953,-73.770453,04:32,Fire Hydrant,2023-02-02
40.664664,-73.995567,03:15,Bus Stop,2023-09-25
40.650507,-73.826711,09:53,Bus Stop,2024-08-12
40.616931,-74.21541,20:53,Blocking Driveway,2024-04-06
40.790535,-73.789861,22:50,Blocking Driveway,2024-08-16
40.779099,-73.947398,05:01,Street Cleaning,2023-11-12
40.853935,-73.828485,06:39,Bus Stop,2023-12-14
40.863145,-73.744757,05:59,No Parking,2022-07-12
40.563607,-74.057414,09:21,Parking in No Standing Zone,2022-01-19
40.87844,-73.747439,08:02,Blocking Driveway,2024-01-20
40.759865,-74.036573,08:40,No Parking,2024-12-09
40.904896,-73.799108,20:29,Fire Hydrant,2024-08-20
40.553894,-73.840111,03:02,Street Cleaning,2024-09-26
40.490094,-73.759474,05:55,Expired Meter,2022-12-24
40.513859,-73.793108,20:45,No Parking,2022-01-15
40.615727,-73.779797,19:47,No Parking,2023-04-21
40.623839,-73.883659,18:46,Street Cleaning,2023-12-06
40.704693,-73.733617,21:42,No Parking,2023-07-27
40.505993,-73.798146,08:05,Expired Meter,2024-03-24
40.672584,-74.105164,13:11,No Parking,2022-12-17
40.614375,-73.945915,18:53,Parking in No Standing Zone,2022-06-15
40.726637,-74.000419,23:05,Expired Meter,2022-02-06
40.617164,-73.909005,00:13,Street Cleaning,2022-03-26
40.680046,-73.769009,21:41,Double Parking,2022-05-27
40.806409,-73.846718,22:18,Expired Meter,2023-01-13
40.6002,-73.943412,06:17,Double Parking,2023-04-27
40.555365,-74.094321,02:31,Street Cleaning,2024-08-09
40.732142,-74.064192,20:43,Expired Meter,2024-09-15
40.493569,-73.79274,18:13,No Standing,2023-03-18
40.630115,-73.806046,22:32,Bus Stop,2023-04-11
40.842703,-73.815327,06:16,Double Parking,2022-09-25
40.683276,-74.24153,20:11,Fire Hydrant,2022-09-22
40.538947,-73.931243,21:37,No Parking,2023-10-13
40.619308,-74.200653,13:30,Street Cleaning,2023-01-06
40.625603,-73.754605,05:29,Bus Stop,2022-06-10
40.559348,-74.246948,18:44,No Standing,2024-08-19
40.799166,-73.994515,11:38,Street Cleaning,2022-05-24
40.689822,-74.034976,16:06,No Standing,2022-04-25
40.664879,-74.108608,00:10,Bus Stop,2024-07-19
40.550643,-74.091164,06:36,Expired Meter,2024-12-17
40.534578,-74.072971,04:51,Street Cleaning,2022-02-10
40.679326,-74.166723,06:56,Expired Meter,2022-11-05
40.610024,-74.214194,02:46,Double Parking,2022-04-14
40.545252,-73.948827,05:22,Parking in No Standing Zone,2023-01-16
40.684646,-73.875392,21:24,Fire Hydrant,2024-04-16
40.78828,-73.832781,10:48,Expired Meter,2022-07-05
40.653429,-74.076343,13:38,No Standing,2023-11-24
40.712517,-74.065305,00:14,Expired Registration,2024-12-19
40.555826,-74.127717,00:39,Expired Registration,2023-06-17
40.808291,-73.748121,15:12,No Parking,2024-04-05
40.570384,-74.015842,05:27,Expired Meter,2023-07-21
40.602841,-74.042986,13:11,Expired Meter,2023-01-09
40.652695,-73.970057,02:22,Parking in No Standing Zone,2022-08-26
40.766113,-74.033121,04:36,Bus Stop,2022-03-11
40.646433,-74.005064,12:27,No Parking,2023-11-22
40.610761,-74.114593,14:32,Street Cleaning,2024-02-20
40.821198,-73.861292,05:27,Bus Stop,2024-06-04
40.811781,-73.772855,10:59,Expired Registration,2022-03-01
40.5909,-73.971427,14:27,No Parking,2024-12-28
40.681989,-74.236839,01:56,Expired Registration,2023-08-12
40.779548,-74.118125,00:34,Blocking Driveway,2023-11-10
40.556076,-74.059708,09:40,No Parking,2022-08-11
40.739662,-74.059508,12:15,Expired Meter,2022-09-24
40.514397,-74.206262,15:27,Blocking Driveway,2024-03-21
40.629439,-74.003198,23:52,Bus Stop,2024-04-27
40.727904,-74.236394,04:38,Parking in No Standing Zone,2023-06-02
40.645518,-73.711425,23:19,No Standing,2022-06-21
